n,identical_prime_pair,propE_base,propO_base,propI_base,propE_altA,propO_altA,propI_altA,propE_altB,propO_altB,propI_altB,propE_altC,propO_altC,propI_altC,collatz_steps,collatz_max,divergence_ratio,time_to_peak_ratio,log_n,mod3,mod4,mod6,mod12,mod30,center_distance_base,center_distance_altA,center_distance_altB,center_distance_altC,mag_bin,near_center
17386,1,0.014184397163120567,0.0070921985815602835,0.9787234042553191,0.014184397163120567,0.0,0.9858156028368794,0.014184397163120567,0.15602836879432624,0.8297872340425532,0.02127659574468085,0.0,0.9787234042553191,141,26080,1.5000575175428505,0.014184397163120567,9.76342056363901,1,2,4,10,16,0.58998311539815,0.5980864141449539,0.43861564371706385,0.5889506209025301,10001-20000,0
17388,0,0.2594594594594595,0.04864864864864865,0.6918918918918919,0.2594594594594595,0.5351351351351351,0.20540540540540542,0.021621621621621623,0.22162162162162163,0.7567567567567568,0.2648648648648649,0.043243243243243246,0.6918918918918919,185,225988,12.996779388083736,0.2594594594594595,9.763535592108683,0,0,0,0,18,0.2477362814709403,0.44804583403232084,0.37932314483876745,0.2502591790198928,10001-20000,1
17390,0,0.2594594594594595,0.04864864864864865,0.6918918918918919,0.2594594594594595,0.5351351351351351,0.20540540540540542,0.021621621621621623,0.24324324324324326,0.7351351351351352,0.2648648648648649,0.043243243243243246,0.6918918918918919,185,225988,12.995284646348477,0.2594594594594595,9.763650607348328,2,2,2,2,20,0.2477362814709403,0.44804583403232084,0.3669509931990758,0.2502591790198928,10001-20000,1
17392,0,0.10638297872340426,0.0070921985815602835,0.8865248226950354,0.10638297872340426,0.0,0.8936170212765957,0.02127659574468085,0.16312056737588654,0.8156028368794326,0.09929078014184398,0.0,0.900709219858156,141,24784,1.4250229990800367,0.10638297872340426,9.763765609360991,1,0,4,4,22,0.4733945598922177,0.4821015560716245,0.42267242549839507,0.49076681816867124,10001-20000,0
17394,0,0.27586206896551724,0.034482758620689655,0.6896551724137931,0.27586206896551724,0.08866995073891626,0.6354679802955665,0.014778325123152709,0.11822660098522167,0.8669950738916257,0.28078817733990147,0.029556650246305417,0.6896551724137931,203,190996,10.980568011958146,0.27586206896551724,9.76388059814971,0,2,0,6,24,0.25287878782481527,0.1769988510371205,0.4719360940495057,0.2557129524065782,10001-20000,1
17396,0,0.10638297872340426,0.0070921985815602835,0.8865248226950354,0.10638297872340426,0.0,0.8936170212765957,0.02127659574468085,0.1773049645390071,0.8014184397163121,0.09929078014184398,0.0,0.900709219858156,141,24784,1.4246953322602898,0.10638297872340426,9.76399557371753,2,0,2,8,26,0.4733945598922177,0.4821015560716245,0.4111628345500914,0.49076681816867124,10001-20000,0
17398,1,0.27586206896551724,0.034482758620689655,0.6896551724137931,0.27586206896551724,0.08866995073891626,0.6354679802955665,0.014778325123152709,0.1330049261083744,0.8522167487684729,0.28078817733990147,0.029556650246305417,0.6896551724137931,203,190996,10.978043453270491,0.27586206896551724,9.764110536067486,1,2,4,10,28,0.25287878782481527,0.1769988510371205,0.45814449888472075,0.2557129524065782,10001-20000,1
17400,0,0.20253164556962025,0.06329113924050633,0.7341772151898734,0.20253164556962025,0.189873417721519,0.6075949367088608,0.0379746835443038,0.31645569620253167,0.6455696202531646,0.21518987341772153,0.05063291139240506,0.7341772151898734,79,74356,4.273333333333333,0.20253164556962025,9.764225485202621,0,0,0,0,0,0.2881464225695142,0.1455310901127066,0.32157380176621136,0.29041737696648856,10001-20000,1
17402,0,0.20253164556962025,0.06329113924050633,0.7341772151898734,0.20253164556962025,0.189873417721519,0.6075949367088608,0.0379746835443038,0.34177215189873417,0.620253164556962,0.21518987341772153,0.05063291139240506,0.7341772151898734,79,74356,4.272842202045742,0.20253164556962025,9.76434042112597,2,2,2,2,2,0.2881464225695142,0.1455310901127066,0.32127470037908257,0.29041737696648856,10001-20000,1
17404,0,0.21518987341772153,0.05063291139240506,0.7341772151898734,0.21518987341772153,0.17721518987341772,0.6075949367088608,0.02531645569620253,0.16455696202531644,0.810126582278481,0.20253164556962025,0.06329113924050633,0.7341772151898734,79,223072,12.817283383130315,0.21518987341772153,9.76445534384057,1,0,4,4,4,0.29041737696648856,0.13888331630829623,0.41579532884329345,0.2881464225695142,10001-20000,1
17406,0,0.3,0.1,0.6,0.3,0.3090909090909091,0.39090909090909093,0.03636363636363636,0.2,0.7636363636363637,0.2818181818181818,0.11818181818181818,0.6,110,952864,54.74342180857176,0.3,9.76457025334946,0,2,0,6,6,0.1414213562373095,0.15427784316797397,0.3728381209892705,0.1304790917673393,10001-20000,1
17408,0,0.0,0.0,1.0,0.0,0.0,1.0,0.045454545454545456,0.13636363636363635,0.8181818181818182,0.13636363636363635,0.0,0.8636363636363636,22,17408,1.0,0.0,9.76468514965567,2,0,2,8,8,0.6164414002968976,0.6164414002968976,0.41241077171686386,0.44610342350491994,10001-20000,0
17410,0,0.011627906976744186,0.005813953488372093,0.9825581395348837,0.011627906976744186,0.01744186046511628,0.9709302325581395,0.01744186046511628,0.23255813953488372,0.75,0.01744186046511628,0.0,0.9825581395348837,172,26116,1.5000574382538772,0.011627906976744186,9.764800032762235,1,2,4,10,10,0.5947512444087845,0.5816022887526447,0.3786807820148625,0.5938867402533778,10001-20000,0
17412,0,0.0,0.0,1.0,0.0,0.0,1.0,0.014184397163120567,0.20567375886524822,0.7801418439716312,0.02127659574468085,0.0,0.9787234042553191,141,17412,1.0,0.0,9.764914902672189,0,0,0,0,12,0.6164414002968976,0.6164414002968976,0.4002526740803808,0.5889506209025301,10001-20000,0
17414,1,0.028368794326241134,0.014184397163120567,0.9574468085106383,0.028368794326241134,0.0070921985815602835,0.9645390070921985,0.014184397163120567,0.09929078014184398,0.8865248226950354,0.02127659574468085,0.0,0.9787234042553191,141,39184,2.2501435626507407,0.028368794326241134,9.765029759388561,2,2,2,2,14,0.5635321931974973,0.5716584827098097,0.49115613031792216,0.5889506209025301,10001-20000,0
17416,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0070921985815602835,0.2127659574468085,0.7801418439716312,0.02127659574468085,0.0,0.9787234042553191,141,17416,1.0,0.0,9.765144602914383,1,0,4,4,16,0.6164414002968976,0.6164414002968976,0.40550881931857363,0.5889506209025301,10001-20000,0
17418,0,0.014184397163120567,0.0070921985815602835,0.9787234042553191,0.014184397163120567,0.0,0.9858156028368794,0.014184397163120567,0.14184397163120568,0.8439716312056738,0.02127659574468085,0.0,0.9787234042553191,141,26128,1.5000574118727752,0.014184397163120567,9.765259433252686,0,2,0,6,18,0.58998311539815,0.5980864141449539,0.4509868795596306,0.5889506209025301,10001-20000,0
17420,0,0.03546099290780142,0.0070921985815602835,0.9574468085106383,0.03546099290780142,0.0,0.9645390070921985,0.02127659574468085,0.18439716312056736,0.7943262411347518,0.02127659574468085,0.0,0.9787234042553191,141,19600,1.1251435132032146,0.03546099290780142,9.765374250406493,2,0,2,8,20,0.5625405663043254,0.5707691086451088,0.40565763991187487,0.5889506209025301,10001-20000,0
17422,0,0.05454545454545454,0.01818181818181818,0.9272727272727272,0.05454545454545454,0.17272727272727273,0.7727272727272727,0.02727272727272727,0.2545454545454545,0.7181818181818181,0.06363636363636363,0.00909090909090909,0.9272727272727272,110,58804,3.3752726437837217,0.05454545454545454,9.765489054378838,1,2,4,10,22,0.5252311572965196,0.3679292062699647,0.35349494718588326,0.5242862129198623,10001-20000,0
17424,0,0.0,0.0,1.0,0.0,0.0,1.0,0.020833333333333332,0.125,0.8541666666666666,0.0625,0.0,0.9375,48,17424,1.0,0.0,9.765603845172741,0,0,0,0,24,0.6164414002968976,0.6164414002968976,0.4571575828481417,0.5364815933468734,10001-20000,0
17426,1,0.06382978723404255,0.014184397163120567,0.9219858156028369,0.06382978723404255,0.02127659574468085,0.9148936170212766,0.02127659574468085,0.12056737588652482,0.8581560283687943,0.07092198581560284,0.0070921985815602835,0.9219858156028369,141,44116,2.531619419258579,0.06382978723404255,9.765718622791232,2,2,2,2,26,0.518050032550469,0.5097598827600359,0.46072987586017833,0.5174574233700339,10001-20000,0
17428,0,0.0,0.0,1.0,0.0,0.0,1.0,0.041666666666666664,0.125,0.8333333333333334,0.0625,0.0,0.9375,48,17428,1.0,0.0,9.765833387237333,1,0,4,4,28,0.6164414002968976,0.6164414002968976,0.4283365758632132,0.5364815933468734,10001-20000,0
17430,0,0.028368794326241134,0.014184397163120567,0.9574468085106383,0.028368794326241134,0.02127659574468085,0.950354609929078,0.02127659574468085,0.12056737588652482,0.8581560283687943,0.03546099290780142,0.0070921985815602835,0.9574468085106383,141,39220,2.2501434308663226,0.028368794326241134,9.765948138514066,0,2,0,6,0,0.5635321931974973,0.5554681285265268,0.46072987586017833,0.5625405663043254,10001-20000,0
17432,0,0.0,0.0,1.0,0.0,0.0,1.0,0.020833333333333332,0.1875,0.7916666666666666,0.0625,0.0,0.9375,48,17432,1.0,0.0,9.766062876624456,2,0,2,8,2,0.6164414002968976,0.6164414002968976,0.40393034327990535,0.5364815933468734,10001-20000,0
17434,0,0.041666666666666664,0.020833333333333332,0.9375,0.041666666666666664,0.0,0.9583333333333334,0.041666666666666664,0.125,0.8333333333333334,0.0625,0.0,0.9375,48,26152,1.5000573591832052,0.041666666666666664,9.76617760157152,1,2,4,10,4,0.5387421048660996,0.5628548263589427,0.4283365758632132,0.5364815933468734,10001-20000,0
17436,0,0.040697674418604654,0.005813953488372093,0.9534883720930233,0.040697674418604654,0.06395348837209303,0.8953488372093024,0.023255813953488372,0.2441860465116279,0.7325581395348837,0.046511627906976744,0.0,0.9534883720930233,172,29428,1.687772424868089,0.040697674418604654,9.766292313358283,0,0,0,0,6,0.5573128567827198,0.49198277658957695,0.364174462971802,0.5566938641748724,10001-20000,0
17438,1,0.046511627906976744,0.01744186046511628,0.936046511627907,0.046511627906976744,0.05813953488372093,0.8953488372093024,0.011627906976744186,0.0872093023255814,0.9011627906976745,0.040697674418604654,0.023255813953488372,0.936046511627907,172,88288,5.0629659364606034,0.046511627906976744,9.766407011987761,2,2,2,2,8,0.5363957395428076,0.4905929569736254,0.5067660112486251,0.5372269200775686,10001-20000,0
17440,0,0.0,0.0,1.0,0.0,0.0,1.0,0.020833333333333332,0.0625,0.9166666666666666,0.0625,0.0,0.9375,48,17440,1.0,0.0,9.76652169746297,1,0,4,4,10,0.6164414002968976,0.6164414002968976,0.5200494100457079,0.5364815933468734,10001-20000,0
17442,0,0.041666666666666664,0.020833333333333332,0.9375,0.041666666666666664,0.0625,0.8958333333333334,0.0625,0.14583333333333334,0.7916666666666666,0.0625,0.0,0.9375,48,26164,1.5000573328746702,0.041666666666666664,9.76663636978693,0,2,0,6,12,0.5387421048660996,0.4922665831527557,0.38001279218234507,0.5364815933468734,10001-20000,0
17444,0,0.07092198581560284,0.0070921985815602835,0.9219858156028369,0.07092198581560284,0.0,0.9290780141843972,0.028368794326241134,0.2127659574468085,0.7588652482269503,0.07801418439716312,0.0,0.9219858156028369,141,22084,1.2659940380646642,0.07092198581560284,9.766751028962657,2,0,2,8,14,0.5174574233700339,0.5259131856486321,0.3754433356778546,0.5170587306088624,10001-20000,0
17446,0,0.028368794326241134,0.014184397163120567,0.9574468085106383,0.028368794326241134,0.0425531914893617,0.9290780141843972,0.014184397163120567,0.16312056737588654,0.8226950354609929,0.02127659574468085,0.0,0.9787234042553191,141,39256,2.250143299323627,0.028368794326241134,9.766865674993165,1,2,4,10,16,0.5635321931974973,0.5316774883915918,0.432646203365818,0.5889506209025301,10001-20000,0
17448,0,0.0,0.0,1.0,0.0,0.0,1.0,0.020833333333333332,0.10416666666666667,0.875,0.0625,0.0,0.9375,48,17448,1.0,0.0,9.766980307881465,0,0,0,0,18,0.6164414002968976,0.6164414002968976,0.47722432414489896,0.5364815933468734,10001-20000,0
17450,0,0.041666666666666664,0.020833333333333332,0.9375,0.041666666666666664,0.0,0.9583333333333334,0.041666666666666664,0.08333333333333333,0.875,0.0625,0.0,0.9375,48,26176,1.5000573065902578,0.041666666666666664,9.767094927630573,2,2,2,2,20,0.5387421048660996,0.5628548263589427,0.47007682587234845,0.5364815933468734,10001-20000,0
17452,0,0.03546099290780142,0.0070921985815602835,0.9574468085106383,0.03546099290780142,0.0,0.9645390070921985,0.028368794326241134,0.1773049645390071,0.7943262411347518,0.02127659574468085,0.0,0.9787234042553191,141,19636,1.1251432500573,0.03546099290780142,9.7672095342435,1,0,4,4,22,0.5625405663043254,0.5707691086451088,0.40115646916243003,0.5889506209025301,10001-20000,0
17454,0,0.0425531914893617,0.014184397163120567,0.9432624113475178,0.0425531914893617,0.0070921985815602835,0.950354609929078,0.014184397163120567,0.07801418439716312,0.9078014184397163,0.03546099290780142,0.02127659574468085,0.9432624113475178,141,58912,3.375272143921164,0.0425531914893617,9.767324127723256,0,2,0,6,24,0.5452411051851852,0.5534542020301061,0.5127115123680593,0.5462641364903544,10001-20000,0
17456,0,0.0,0.0,1.0,0.0,0.0,1.0,0.020833333333333332,0.125,0.8541666666666666,0.0625,0.0,0.9375,48,17456,1.0,0.0,9.767438708072852,2,0,2,8,26,0.6164414002968976,0.6164414002968976,0.4571575828481417,0.5364815933468734,10001-20000,0
17458,0,0.04964539007092199,0.0070921985815602835,0.9432624113475178,0.04964539007092199,0.0,0.950354609929078,0.02127659574468085,0.15602836879432624,0.8226950354609929,0.03546099290780142,0.0070921985815602835,0.9574468085106383,141,29464,1.6877076411960132,0.04964539007092199,9.767553275295295,1,2,4,10,28,0.5444009697589205,0.5527175638579914,0.4286634184785696,0.5625405663043254,10001-20000,0
17460,0,0.0,0.0,1.0,0.0,0.0,1.0,0.041666666666666664,0.125,0.8333333333333334,0.0625,0.0,0.9375,48,17460,1.0,0.0,9.767667829393593,0,0,0,0,0,0.6164414002968976,0.6164414002968976,0.4283365758632132,0.5364815933468734,10001-20000,0
17462,1,0.1171875,0.03125,0.8515625,0.1171875,0.1796875,0.703125,0.015625,0.1640625,0.8203125,0.109375,0.0390625,0.8515625,128,149200,8.544267552399496,0.1171875,9.767782370370753,2,2,2,2,2,0.43068917337506873,0.27403060675315083,0.42983804181051727,0.4310857930128294,10001-20000,0
17464,0,0.0,0.0,1.0,0.0,0.0,1.0,0.02127659574468085,0.20567375886524822,0.7730496453900709,0.06382978723404255,0.0,0.9361702127659575,141,17464,1.0,0.0,9.76789689822978,1,0,4,4,4,0.6164414002968976,0.6164414002968976,0.39022434120256844,0.5348091471751565,10001-20000,0
17466,0,0.014184397163120567,0.0070921985815602835,0.9787234042553191,0.014184397163120567,0.0,0.9858156028368794,0.014184397163120567,0.16312056737588654,0.8226950354609929,0.02127659574468085,0.0,0.9787234042553191,141,26200,1.5000572540936676,0.014184397163120567,9.768011412973678,0,2,0,6,6,0.58998311539815,0.5980864141449539,0.432646203365818,0.5889506209025301,10001-20000,0
17468,0,0.06382978723404255,0.014184397163120567,0.9219858156028369,0.06382978723404255,0.0070921985815602835,0.9290780141843972,0.014184397163120567,0.10638297872340426,0.8794326241134752,0.05673758865248227,0.0,0.9432624113475178,141,44224,2.5317151362491415,0.06382978723404255,9.768125914605452,2,0,2,8,8,0.518050032550469,0.5264007328095579,0.48417333852593447,0.543744577985128,10001-20000,0
17470,0,0.07092198581560284,0.06382978723404255,0.8652482269503546,0.07092198581560284,0.09219858156028368,0.8368794326241135,0.02127659574468085,0.12056737588652482,0.8581560283687943,0.07801418439716312,0.05673758865248227,0.8652482269503546,141,132676,7.594504865483686,0.07092198581560284,9.768240403128102,1,2,4,10,10,0.4521341954749395,0.4214091058881218,0.46072987586017833,0.450786078006342,10001-20000,0
17472,0,0.0,0.0,1.0,0.0,0.0,1.0,0.02857142857142857,0.08571428571428572,0.8857142857142857,0.08571428571428572,0.0,0.9142857142857143,35,17472,1.0,0.0,9.768354878544631,0,0,0,0,12,0.6164414002968976,0.6164414002968976,0.48529393575608654,0.5074948476666175,10001-20000,0
17474,1,0.014184397163120567,0.0070921985815602835,0.9787234042553191,0.014184397163120567,0.05673758865248227,0.9290780141843972,0.028368794326241134,0.16312056737588654,0.8085106382978723,0.02127659574468085,0.0,0.9787234042553191,141,26212,1.500057227881424,0.014184397163120567,9.76846934085804,2,2,2,2,14,0.58998311539815,0.5350912254807959,0.41270136707965605,0.5889506209025301,10001-20000,0
17476,0,0.0,0.0,1.0,0.0,0.0,1.0,0.041666666666666664,0.1875,0.7708333333333334,0.0625,0.0,0.9375,48,17476,1.0,0.0,9.768583790071327,1,0,4,4,16,0.6164414002968976,0.6164414002968976,0.374490394477022,0.5364815933468734,10001-20000,0
17478,0,0.08333333333333333,0.041666666666666664,0.875,0.08333333333333333,0.020833333333333332,0.8958333333333334,0.041666666666666664,0.125,0.8333333333333334,0.0625,0.0,0.9375,48,39328,2.2501430369607505,0.08333333333333333,9.768698226187489,0,2,0,6,18,0.4611278444085641,0.4855194812432007,0.4283365758632132,0.5364815933468734,10001-20000,0
17480,0,0.5181818181818182,0.05454545454545454,0.42727272727272725,0.5181818181818182,0.045454545454545456,0.43636363636363634,0.02727272727272727,0.2818181818181818,0.6909090909090909,0.5272727272727272,0.045454545454545456,0.42727272727272725,110,95956,5.489473684210527,0.5181818181818182,9.768812649209526,2,0,2,8,20,0.272120537219923,0.27484029923329045,0.3428128660902691,0.28429992311112523,10001-20000,1
17482,1,0.5181818181818182,0.05454545454545454,0.42727272727272725,0.5181818181818182,0.045454545454545456,0.43636363636363634,0.02727272727272727,0.3,0.6727272727272727,0.5272727272727272,0.045454545454545456,0.42727272727272725,110,95956,5.488845669831827,0.5181818181818182,9.768927059140433,1,2,4,10,22,0.272120537219923,0.27484029923329045,0.33795691446256554,0.28429992311112523,10001-20000,1
17484,0,0.5181818181818182,0.05454545454545454,0.42727272727272725,0.5181818181818182,0.045454545454545456,0.43636363636363634,0.02727272727272727,0.3090909090909091,0.6636363636363637,0.5272727272727272,0.045454545454545456,0.42727272727272725,110,95956,5.488217799130633,0.5181818181818182,9.769041455983205,0,0,0,0,24,0.272120537219923,0.27484029923329045,0.3362407637983078,0.28429992311112523,10001-20000,1
17486,0,0.5181818181818182,0.05454545454545454,0.42727272727272725,0.5181818181818182,0.045454545454545456,0.43636363636363634,0.045454545454545456,0.32727272727272727,0.6272727272727273,0.5272727272727272,0.045454545454545456,0.42727272727272725,110,95956,5.487590072057646,0.5181818181818182,9.769155839740836,2,2,2,2,26,0.272120537219923,0.27484029923329045,0.3117532399905863,0.28429992311112523,10001-20000,1
17488,0,0.0,0.0,1.0,0.0,0.0,1.0,0.02857142857142857,0.11428571428571428,0.8571428571428571,0.08571428571428572,0.0,0.9142857142857143,35,17488,1.0,0.0,9.76927021041632,1,0,4,4,28,0.6164414002968976,0.6164414002968976,0.4566962103755937,0.5074948476666175,10001-20000,0
17490,0,0.33962264150943394,0.11320754716981132,0.5471698113207547,0.33962264150943394,0.09433962264150944,0.5660377358490566,0.07547169811320754,0.33962264150943394,0.5849056603773585,0.3018867924528302,0.1509433962264151,0.5471698113207547,53,112084,6.408461978273299,0.33962264150943394,9.769384568012647,0,2,0,6,0,0.10643248887675814,0.1307480463326069,0.27769841831446185,0.0680815794440329,10001-20000,1
