index,t,gap,rho_local,norm_height,s_unfolded,montgomery_local,gue_distance,cluster,regime
1,14.134725142,6.887314496999998,0.3067359998009559,14.134725142,2.112587298180912,0.0,0.157575156177483,0,R3
2,21.022039639,3.9888179410000006,0.3067359998009559,10.5110198195,1.2235140591566254,0.0,0.0880196776046929,0,R3
3,25.01085758,5.414018546000001,0.3067359998009559,8.336952526666666,1.6606743916482276,0.0,0.0881288828943263,0,R3
4,30.424876126,2.5101854620000026,0.3067359998009559,7.6062190315,0.7699642473723951,0.0,0.0750762881661787,0,R3
5,32.935061588,4.651116570999996,0.3067359998009559,6.587012317600001,1.4266648915964772,0.0,0.0941210721616472,0,R3
6,37.586178159,3.3325408529999976,0.3067359998009559,6.2643630265,1.0222102504224846,0.2499999999999375,0.0749736190280383,0,R3
7,40.918719012,2.408354269,0.3067359998009559,5.845531287428571,0.7387289545766152,0.19999999999996,0.0659142394359146,0,R3
8,43.327073281,4.678077600000002,0.3067359998009559,5.415884160125,1.4349348097824566,0.0,0.0659896431130078,0,R3
9,48.005150881,1.768681597000004,0.3067359998009559,5.333905653444444,0.5425183179853476,0.0,0.0667146147035479,0,R3
10,49.773832478,3.196489,0.3067359998009559,4.977383247800001,0.9804782492677576,0.1666666666666388,0.059551015626396,0,R3
11,52.970321478,3.4759262189999944,0.3067359998009559,4.815483770727273,1.0661917040193196,0.1666666666666388,0.0589357071439177,0,R3
12,56.446247697,2.900796306000004,0.323162644326175,4.70385397475,0.9374290048985616,0.0,0.058956984428409,0,R3
13,59.347044003,1.4847345219999966,0.3348701899261009,4.565157231,0.4971933313719775,0.0,0.0707379934356319,0,R3
14,60.831778525,4.280765523000007,0.3508747400171487,4.3451270375,1.5020124899570009,0.0,0.0669998749685713,0,R3
15,65.112544048,1.967266480999996,0.3579479228017337,4.340836269866667,0.7041789504714249,0.0,0.0593134449433675,0,R3
16,67.079810529,2.466591182000002,0.3642607654528896,4.1924881580625,0.8984823920146684,0.0,0.0660680625394498,0,R3
17,69.546401711,2.520755962999999,0.3722133431822065,4.090964806529412,0.9382590043347124,0.0,0.0798972063340418,0,R3
18,72.067157674,3.637533024999996,0.3806365544994892,4.003730981888889,1.384578037514103,0.0,0.0589735403439246,0,R3
19,75.704690699,1.4401493700000003,0.3934990545573422,3.984457405210526,0.5666974155163522,0.0,0.0667134480130609,0,R3
20,77.144840069,2.192534950999999,0.3880178645585326,3.85724200345,0.8507427296569666,0.0,0.0665587840071116,0,R3
21,79.33737502,3.573005834,0.3940481659765753,3.777970239047619,1.4079363959113038,0.0,0.0659716216265641,0,R3
22,82.910380854,1.825112126999997,0.4081601386745131,3.768653675181818,0.7449380188528544,0.0,0.0591357499863876,0,R3
23,84.735492981,2.689781632000006,0.4182213419376646,3.68415186873913,1.1249240836543242,0.0,0.075101299682873,0,R3
24,87.425274613,1.383836595000005,0.3984241764592861,3.6427197755416665,0.5513539557170998,0.0,0.075714751910522,0,R3
25,88.809111208,3.6827880629999896,0.4276966502654367,3.55236444832,1.575116118182632,0.0,0.0666735875473065,0,R3
26,92.491899271,2.1594447700000075,0.4233663475101209,3.5573807411923077,0.9142362449247364,0.0,0.0659001986437705,0,R3
27,94.651344041,1.2192901869999986,0.4284464573807306,3.505605334851852,0.522400561139238,0.0,0.0665510502305951,0,R3
28,95.870634228,2.960559989999993,0.4280489777455109,3.4239512224285718,1.267264677273757,0.0,0.0759168787841049,0,R3
29,98.831194218,2.486656788000005,0.4379680234134135,3.407972214413793,1.0890761583479098,0.0,0.0589532157490908,0,R3
30,101.317851006,2.4076870340000056,0.4366622572166242,3.3772617002,1.0513460549376414,0.0,0.0699541841301594,0,R3
31,103.72553804,1.7210850120000032,0.4452414906890328,3.3459850980645163,0.7662984563454334,0.0,0.0751174547515084,0,R3
32,105.446623052,1.7219881319999928,0.4483671284827719,3.295206970375,0.7720828740262491,0.0,0.0796985858193684,0,R3
